@relation 'metaData_small_allPerformanceValues-weka.filters.unsupervised.attribute.Remove-R1-48,94-104'

@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric
@attribute weka.classifiers.trees.REPTree numeric

@data
0.961616,0.11713,0.871345,0.992159,0.089312,0.901965,0.809963,0.720351,0.194245,0.962042,0.133236,0.853475,0.962042,0.133236,0.853475,0.962042,0.133236,0.853475,0.973905,0.121523,0.866337,0.943608,0.265007,0.705221,0.903596,0.185944,0.796019,0.973905,0.121523,0.866337,0.943608,0.265007,0.705221,0.903596,0.185944,0.796019,0.973905,0.121523,0.866337,0.943608,0.265007,0.705221,0.903596,0.185944,0.796019,92.307692,91.868132,0,92.087912,92.967033,0,93.516484,93.846154,0,90.879121,88.681319,82.527473,90.659341,43.186813,91.428571,14.285714,30.43956,90.769231,93.846154,93.516484,82.417582,84.615385
0.633529,0.372414,0.239806,0.797546,0.268966,0.412468,0.726471,0.303448,0.430357,0.658627,0.351724,0.297387,0.658627,0.351724,0.297387,0.658627,0.351724,0.297387,0.657255,0.372414,0.224752,0.693922,0.337931,0.337529,0.701961,0.303448,0.392381,0.657255,0.372414,0.224752,0.693922,0.337931,0.337529,0.701961,0.303448,0.392381,0.657255,0.372414,0.224752,0.693922,0.337931,0.337529,0.701961,0.303448,0.392381,73.170732,68.780488,69.756098,68.292683,73.170732,72.195122,71.707317,69.268293,44.390244,67.317073,73.658537,68.780488,67.804878,68.292683,66.829268,58.536585,69.268293,63.902439,69.268293,71.707317,67.804878,69.756098
0.563759,0.343137,0.086022,0.697805,0.248366,0.197017,0.660494,0.261438,0.19479,0.495802,0.264706,0,0.495802,0.264706,0,0.495802,0.264706,0,0.538519,0.267974,0.068804,0.516022,0.284314,0.017276,0.531934,0.356209,0.073963,0.538519,0.267974,0.068804,0.516022,0.284314,0.017276,0.531934,0.356209,0.073963,0.538519,0.267974,0.068804,0.516022,0.284314,0.017276,0.531934,0.356209,0.073963,73.258427,76.179775,0,75.730337,70.337079,72.134831,72.134831,74.382022,74.606742,67.191011,72.58427,73.258427,71.910112,75.505618,68.089888,74.157303,74.606742,74.606742,73.932584,67.640449,65.842697,71.685393
0.632848,0.101737,0.226415,0.705415,0.156328,0.260163,0.650494,0.076923,0,0.632544,0.094293,0.162712,0.632544,0.094293,0.162712,0.632544,0.094293,0.162712,0.527055,0.081886,0.259067,0.491935,0.076923,0,0.555671,0.133995,0.083551,0.527055,0.081886,0.259067,0.491935,0.076923,0,0.555671,0.133995,0.083551,0.527055,0.081886,0.259067,0.491935,0.076923,0,0.555671,0.133995,0.083551,84.915254,83.050847,74.915254,89.152542,88.305085,92.033898,92.711864,92.033898,93.220339,87.118644,87.457627,91.525424,91.525424,90.677966,90.677966,93.220339,90.847458,90.508475,92.033898,91.016949,86.949153,93.220339
0.697331,0.423841,0.363666,0.694098,0.443709,0.336416,0.581772,0.609272,0.09398,0.607195,0.529801,0.209062,0.607195,0.529801,0.209062,0.607195,0.529801,0.209062,0.6848,0.463576,0.305108,0.629167,0.496689,0.256841,0.713529,0.397351,0.403869,0.6848,0.463576,0.305108,0.629167,0.496689,0.256841,0.713529,0.397351,0.403869,0.6848,0.463576,0.305108,0.629167,0.496689,0.256841,0.713529,0.397351,0.403869,47.804878,52.195122,0,53.658537,53.170732,0,56.585366,54.146341,0,60.97561,59.512195,46.341463,39.512195,43.902439,55.121951,34.146341,36.097561,53.658537,54.146341,59.02439,62.926829,47.317073
0.777031,0.221122,0.552358,0.903645,0.168317,0.659663,0.735573,0.250825,0.493734,0.786078,0.227723,0.540091,0.786078,0.227723,0.540091,0.786078,0.227723,0.540091,0.771322,0.260726,0.477164,0.796574,0.257426,0.466477,0.731664,0.277228,0.446359,0.771322,0.260726,0.477164,0.796574,0.257426,0.466477,0.731664,0.277228,0.446359,0.771322,0.260726,0.477164,0.796574,0.257426,0.466477,0.731664,0.277228,0.446359,83.181818,83.181818,0,86.818182,80.227273,0,87.045455,85.909091,0,74.318182,76.363636,78.181818,80.681818,76.363636,77.5,54.545455,76.363636,78.181818,85.909091,83.181818,75.454545,78.181818
0.676226,0.332117,0.335341,0.700426,0.30292,0.38987,0.719163,0.281022,0.434158,0.70581,0.317518,0.362927,0.70581,0.317518,0.362927,0.70581,0.317518,0.362927,0.68201,0.288321,0.423542,0.755064,0.288321,0.423173,0.653998,0.346715,0.307455,0.68201,0.288321,0.423542,0.755064,0.288321,0.423173,0.653998,0.346715,0.307455,0.68201,0.288321,0.423542,0.755064,0.288321,0.423173,0.653998,0.346715,0.307455,73,69.75,50.75,71.5,70.75,71.25,69.75,72,53.25,66.75,74,73.25,74.25,70.25,76.5,51.25,75,75.25,70.25,75.25,69,73.5
0.996273,0.028184,0.936743,0.746146,0.287056,0.3143,0.667842,0.300626,0.339968,0.743514,0.23904,0.419222,0.743514,0.23904,0.419222,0.743514,0.23904,0.419222,0.849325,0.185804,0.577195,0.825426,0.203549,0.529614,0.770363,0.229645,0.497927,0.849325,0.185804,0.577195,0.825426,0.203549,0.529614,0.770363,0.229645,0.497927,0.849325,0.185804,0.577195,0.825426,0.203549,0.529614,0.770363,0.229645,0.497927,69.014085,69.014085,0,97.746479,96.690141,98.521127,98.521127,98.239437,80.422535,98.450704,95.84507,73.732394,96.971831,69.929577,92.605634,65.492958,69.929577,84.788732,98.239437,94.084507,79.507042,80.985915
0.776897,0.214286,0.543726,0.893567,0.170068,0.631172,0.788815,0.180272,0.596593,0.799052,0.210884,0.542654,0.799052,0.210884,0.542654,0.799052,0.210884,0.542654,0.745885,0.207483,0.549102,0.790621,0.227891,0.494327,0.755854,0.244898,0.466694,0.745885,0.207483,0.549102,0.790621,0.227891,0.494327,0.755854,0.244898,0.466694,0.745885,0.207483,0.549102,0.790621,0.227891,0.494327,0.755854,0.244898,0.466694,84.941176,85.411765,0,82.117647,79.294118,0,80.235294,80.941176,0,79.529412,79.294118,82.352941,81.882353,78.588235,79.058824,64.705882,78.823529,78.823529,80.941176,81.176471,69.411765,79.058824
0.574102,0.1,0.186718,0.589763,0.2,0.136433,0.652406,0.092308,-0.014304,0.586325,0.084615,0.131227,0.586325,0.084615,0.131227,0.586325,0.084615,0.131227,0.586325,0.084615,0.131227,0.518335,0.092308,-0.014304,0.639801,0.130769,0.24881,0.586325,0.084615,0.131227,0.518335,0.092308,-0.014304,0.639801,0.130769,0.24881,0.586325,0.084615,0.131227,0.518335,0.092308,-0.014304,0.639801,0.130769,0.24881,93.333333,85.555556,73.333333,92.777778,93.888889,94.444444,94.444444,94.444444,94.444444,91.666667,91.111111,93.333333,91.666667,93.333333,92.777778,94.444444,93.333333,93.333333,94.444444,92.777778,89.444444,93.888889
0.5,0.5,0,0.72,0.3,0.4,0.5,0.5,0,0.6,0.4,0.2,0.6,0.4,0.2,0.6,0.4,0.2,0.4,0.6,-0.2,0.4,0.6,-0.2,0.76,0.2,0.6,0.4,0.6,-0.2,0.4,0.6,-0.2,0.76,0.2,0.6,0.4,0.6,-0.2,0.4,0.6,-0.2,0.76,0.2,0.6,80,90,0,60,80,80,80,50,80,60,40,80,80,100,90,50,60,90,50,60,50,50
0.729167,0.27037,0.455675,0.896056,0.177778,0.64,0.723333,0.266667,0.463576,0.799,0.185185,0.625,0.799,0.185185,0.625,0.799,0.185185,0.625,0.772444,0.2,0.595674,0.792306,0.251852,0.490849,0.704167,0.296296,0.404959,0.772444,0.2,0.595674,0.792306,0.251852,0.490849,0.704167,0.296296,0.404959,0.772444,0.2,0.595674,0.792306,0.251852,0.490849,0.704167,0.296296,0.404959,83.544304,85.316456,78.481013,85.316456,85.063291,86.075949,85.822785,84.050633,66.582278,76.962025,75.696203,81.265823,81.518987,72.911392,80.759494,55.696203,72.911392,79.493671,84.050633,84.303797,75.696203,80.506329
0.78659,0.319149,0.574173,0.766556,0.544917,0.278696,0.649286,0.595745,0.212103,0.82873,0.319149,0.574371,0.82873,0.319149,0.574371,0.82873,0.319149,0.574371,0.831673,0.310875,0.585095,0.878651,0.316785,0.577296,0.790528,0.313239,0.582072,0.831673,0.310875,0.585095,0.878651,0.316785,0.577296,0.790528,0.313239,0.582072,0.831673,0.310875,0.585095,0.878651,0.316785,0.577296,0.790528,0.313239,0.582072,61.129032,44.112903,42.580645,80.483871,81.532258,0,73.548387,78.870968,0,70.16129,68.548387,64.112903,69.193548,53.064516,70.645161,25.806452,40.725806,72.177419,82.258065,74.516129,68.709677,70.725806
0.727134,0.187097,0.422311,0.823578,0.16129,0.534646,0.690295,0.206452,0.268437,0.71748,0.180645,0.342225,0.71748,0.180645,0.342225,0.71748,0.180645,0.342225,0.685595,0.187097,0.268273,0.497967,0.206452,0,0.728532,0.174194,0.44927,0.685595,0.187097,0.268273,0.497967,0.206452,0,0.728532,0.174194,0.44927,0.685595,0.187097,0.268273,0.497967,0.206452,0,0.728532,0.174194,0.44927,82.325581,80.465116,0,81.395349,79.534884,84.186047,84.186047,84.651163,80,82.325581,79.534884,80.465116,78.604651,79.534884,75.813953,81.395349,77.674419,77.674419,84.651163,82.325581,79.069767,77.209302
0.957646,0.066667,0.860461,0.972467,0.098851,0.795339,0.963115,0.043678,0.908778,0.974463,0.045977,0.903872,0.974463,0.045977,0.903872,0.974463,0.045977,0.903872,0.974463,0.045977,0.903872,0.970361,0.045977,0.903237,0.962917,0.068966,0.85389,0.974463,0.045977,0.903872,0.970361,0.045977,0.903237,0.962917,0.068966,0.85389,0.974463,0.045977,0.903872,0.970361,0.045977,0.903237,0.962917,0.068966,0.85389,89.0625,89.0625,0,95,93.75,95.3125,96.25,95.78125,93.59375,91.875,92.8125,95,95.625,95.9375,95.3125,61.71875,95.9375,95.3125,95.625,96.5625,92.65625,95.46875
0.746667,0.422222,0.493333,0.985333,0.116667,0.86,0.8,0.666667,0.2,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.5,0.833333,0,0.844241,0.3,0.64,0.952148,0.094444,0.886667,0.5,0.833333,0,0.844241,0.3,0.64,0.952148,0.094444,0.886667,0.5,0.833333,0,0.844241,0.3,0.64,92.5,89.166667,0,84.166667,93.333333,0,89.166667,94.166667,0,38.75,82.916667,81.666667,82.083333,53.75,95.416667,16.666667,33.333333,95.416667,95,95.833333,82.5,94.166667
0.804356,0.145299,0.661216,0.934991,0.173789,0.639382,0.742169,0.173789,0.580645,0.878025,0.096866,0.783475,0.878025,0.096866,0.783475,0.878025,0.096866,0.783475,0.87642,0.116809,0.737482,0.902963,0.102564,0.776362,0.872698,0.11396,0.750639,0.87642,0.116809,0.737482,0.902963,0.102564,0.776362,0.872698,0.11396,0.750639,0.87642,0.116809,0.737482,0.902963,0.102564,0.776362,0.872698,0.11396,0.750639,89.019608,82.745098,0,87.058824,87.45098,85.490196,87.058824,87.45098,84.509804,86.862745,82.745098,87.45098,88.627451,84.705882,88.235294,64.705882,82.745098,90,89.803922,93.529412,87.647059,88.235294
0.9558,0.06,0.91,0.9932,0.033333,0.95,0.833333,0.333333,0.5,0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.955,0.073333,0.89,0.95,0.066667,0.9,0.956533,0.066667,0.9,0.955,0.073333,0.89,0.95,0.066667,0.9,0.956533,0.066667,0.9,0.955,0.073333,0.89,0.95,0.066667,0.9,94.761905,94.761905,95.238095,96.190476,97.142857,0,95.714286,95.238095,0,95.238095,94.285714,94.761905,94.285714,94.761905,95.238095,33.333333,66.666667,95.714286,95.714286,95.238095,94.761905,94.761905
0.980456,0.069307,0.908432,0.999382,0.039604,0.948172,0.821346,0.405941,0.432662,0.953631,0.09901,0.868831,0.953631,0.09901,0.868831,0.953631,0.09901,0.868831,0.954737,0.079208,0.895079,0.490645,0.594059,0,0.869096,0.336634,0.505615,0.954737,0.079208,0.895079,0.490645,0.594059,0,0.869096,0.336634,0.505615,0.954737,0.079208,0.895079,0.490645,0.594059,0,0.869096,0.336634,0.505615,91.304348,93.043478,0,87.826087,93.913043,0,94.782609,91.304348,0,94.782609,94.782609,90.434783,88.695652,49.565217,93.043478,47.826087,69.565217,92.173913,91.304348,94.782609,64.347826,47.826087
0.599714,0.508368,0.154155,0.620575,0.495816,0.169561,0.561484,0.516736,0.074645,0.564659,0.456067,0.160681,0.564659,0.456067,0.160681,0.564659,0.456067,0.160681,0.573206,0.5,0.102647,0.615907,0.472803,0.153074,0.555581,0.531381,0.108477,0.573206,0.5,0.102647,0.615907,0.472803,0.153074,0.555581,0.531381,0.108477,0.573206,0.5,0.102647,0.615907,0.472803,0.153074,0.555581,0.531381,0.108477,48,47.428571,0,50.714286,49.571429,0,52.571429,50.571429,0,48.857143,50.142857,56.714286,53.142857,52.142857,52,52.142857,50.571429,52,49.142857,49.714286,49,54.428571
0.663465,0.456954,0.314133,0.704786,0.450331,0.324429,0.593936,0.596026,0.104566,0.636502,0.569536,0.1465,0.636502,0.569536,0.1465,0.636502,0.569536,0.1465,0.649733,0.543046,0.185234,0.596326,0.582781,0.12458,0.584726,0.582781,0.122846,0.649733,0.543046,0.185234,0.596326,0.582781,0.12458,0.584726,0.582781,0.122846,0.649733,0.543046,0.185234,0.596326,0.582781,0.12458,0.584726,0.582781,0.122846,81.95122,58.04878,0,58.04878,53.658537,0,56.585366,57.560976,0,58.536585,61.463415,84.878049,78.04878,92.682927,49.756098,34.146341,40.97561,47.804878,58.04878,60,53.658537,42.926829
0.636323,0.419753,0.27027,0.641514,0.432099,0.214464,0.592443,0.469136,0.154163,0.573338,0.481481,0.123231,0.573338,0.481481,0.123231,0.573338,0.481481,0.123231,0.683862,0.333333,0.3925,0.624594,0.407407,0.185558,0.638204,0.407407,0.273246,0.683862,0.333333,0.3925,0.624594,0.407407,0.185558,0.638204,0.407407,0.273246,0.683862,0.333333,0.3925,0.624594,0.407407,0.185558,0.638204,0.407407,0.273246,66,58,0,64,66,0,62,65,0,68,73,69,78,67,64,60,64,62,65,78,55,74
1,0,1,0.995408,0.006803,0.983452,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0.997619,0.003401,0.991696,1,0,1,1,0,1,0.997619,0.003401,0.991696,1,0,1,1,0,1,0.997619,0.003401,0.991696,100,99.767442,0,99.534884,100,100,100,100,74.186047,99.767442,85.813953,100,100,100,100,72.093023,100,100,100,100,96.744186,100
0.650235,0.325,0.222902,0.579088,0.4,0.113765,0.578123,0.334375,0,0.49649,0.334375,0,0.49649,0.334375,0,0.49649,0.334375,0,0.660919,0.296875,0.243329,0.586876,0.315625,0.121357,0.618424,0.340625,0.187552,0.660919,0.296875,0.243329,0.586876,0.315625,0.121357,0.618424,0.340625,0.187552,0.660919,0.296875,0.243329,0.586876,0.315625,0.121357,0.618424,0.340625,0.187552,66.666667,65.806452,0,68.172043,67.741935,67.956989,67.096774,68.817204,67.096774,69.677419,69.247312,66.666667,66.236559,66.88172,67.311828,66.666667,66.666667,68.387097,69.032258,70.537634,68.172043,66.451613
0.567675,0.59375,0.122655,0.690949,0.4375,0.339233,0.550451,0.625,0.056047,0.600495,0.5625,0.139013,0.600495,0.5625,0.139013,0.600495,0.5625,0.139013,0.609664,0.5625,0.139013,0.475973,0.59375,0,0.504934,0.6875,-0.01295,0.609664,0.5625,0.139013,0.475973,0.59375,0,0.504934,0.6875,-0.01295,0.609664,0.5625,0.139013,0.475973,0.59375,0,0.504934,0.6875,-0.01295,52,52,0,52,48,0,48,64,0,36,36,44,48,36,48,40,60,48,64,48,44,40
0.891242,0.160377,0.679245,0.955144,0.09434,0.811321,0.742969,0.245283,0.509434,0.834817,0.216981,0.566038,0.834817,0.216981,0.566038,0.834817,0.216981,0.566038,0.846921,0.216981,0.566038,0.490566,0.509434,-0.018868,0.710573,0.339623,0.320755,0.846921,0.216981,0.566038,0.490566,0.509434,-0.018868,0.710573,0.339623,0.320755,0.846921,0.216981,0.566038,0.490566,0.509434,-0.018868,0.710573,0.339623,0.320755,95,94.285714,0,92.142857,94.285714,93.571429,90.714286,94.285714,81.428571,80.714286,83.571429,77.142857,76.428571,50,81.428571,50,77.142857,80.714286,94.285714,94.285714,61.428571,50
0.732214,0.59882,0.322941,0.825293,0.530973,0.394679,0.660995,0.710914,0.152016,0.733649,0.563422,0.351719,0.733649,0.563422,0.351719,0.733649,0.563422,0.351719,0.728099,0.581121,0.336265,0.733257,0.625369,0.267766,0.70495,0.628319,0.298055,0.728099,0.581121,0.336265,0.733257,0.625369,0.267766,0.70495,0.628319,0.298055,0.728099,0.581121,0.336265,0.733257,0.625369,0.267766,0.70495,0.628319,0.298055,48.433735,50.60241,0,42.409639,42.891566,0,48.674699,48.915663,0,41.204819,39.759036,44.578313,44.096386,28.915663,42.650602,28.915663,32.771084,44.096386,48.915663,43.855422,40.481928,43.614458
0.490741,0.533333,-0.25,0.648148,0.4,0.0625,0.740741,0.266667,0.444444,0.472222,0.4,0,0.472222,0.4,0,0.472222,0.4,0,0.472222,0.4,0,0.472222,0.4,0,0.564815,0.533333,-0.25,0.472222,0.4,0,0.472222,0.4,0,0.564815,0.533333,-0.25,0.472222,0.4,0,0.472222,0.4,0,0.564815,0.533333,-0.25,50,70,0,20,60,40,50,40,50,50,50,80,50,80,50,50,100,50,40,40,40,50
0.576013,0.332524,0.11144,0.665341,0.25,0.187299,0.498779,0.235437,0.030141,0.493989,0.237864,-0.006381,0.493989,0.237864,-0.006381,0.493989,0.237864,-0.006381,0.493872,0.237864,-0.00945,0.549359,0.225728,0.040565,0.578787,0.31068,0.10961,0.493872,0.237864,-0.00945,0.549359,0.225728,0.040565,0.578787,0.31068,0.10961,0.493872,0.237864,-0.00945,0.549359,0.225728,0.040565,0.578787,0.31068,0.10961,78.305085,69.830508,0,76.271186,73.728814,0,80.338983,79.322034,0,69.152542,72.711864,79.661017,78.813559,78.305085,75.254237,79.661017,79.830508,78.644068,79.322034,77.118644,68.474576,78.813559
0.955204,0.061798,0.906913,0.983141,0.044944,0.931915,0.797344,0.376404,0.405898,0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.903853,0.151685,0.771001,0.936396,0.08427,0.872212,0.934807,0.089888,0.863608,0.903853,0.151685,0.771001,0.936396,0.08427,0.872212,0.934807,0.089888,0.863608,0.903853,0.151685,0.771001,0.936396,0.08427,0.872212,97.959184,97.55102,83.673469,97.55102,98.367347,0,98.367347,97.55102,0,94.285714,98.367347,84.081633,90.612245,74.285714,89.387755,40.816327,55.102041,91.428571,97.55102,96.734694,88.979592,89.387755
0.701815,0.466033,0.402286,0.852079,0.451087,0.427412,0.75194,0.505435,0.30248,0.823949,0.418478,0.463731,0.823949,0.418478,0.463731,0.823949,0.418478,0.463731,0.818414,0.396739,0.49337,0.717137,0.555707,0.267202,0.721951,0.476902,0.391513,0.818414,0.396739,0.49337,0.717137,0.555707,0.267202,0.721951,0.476902,0.391513,0.818414,0.396739,0.49337,0.717137,0.555707,0.267202,0.721951,0.476902,0.391513,56.372093,54.883721,0,64.744186,59.44186,0,64.465116,64.651163,0,48.465116,57.953488,59.162791,59.72093,57.581395,60.55814,29.302326,49.581395,58.325581,65.116279,55.255814,50.511628,41.395349
0.669787,0.309259,0.348843,0.772197,0.307407,0.367699,0.685694,0.324074,0.261188,0.5,0.422222,0,0.5,0.422222,0,0.5,0.422222,0,0.5,0.422222,0,0.524045,0.416667,0.027097,0.667855,0.385185,0.188486,0.5,0.422222,0,0.524045,0.416667,0.027097,0.667855,0.385185,0.188486,0.5,0.422222,0,0.524045,0.416667,0.027097,0.667855,0.385185,0.188486,75.72327,71.949686,0,76.226415,52.201258,77.735849,78.238994,76.72956,57.861635,71.320755,77.987421,68.805031,68.805031,47.044025,57.987421,57.861635,69.685535,57.861635,76.72956,74.08805,65.91195,59.119497
0.541607,0.208511,0.091877,0.619316,0.302128,0.119525,0.516732,0.153191,0.011105,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.533625,0.255319,0.027251,0.5,0.148936,0,0.5,0.148936,0,0.533625,0.255319,0.027251,0.5,0.148936,0,0.5,0.148936,0,0.533625,0.255319,0.027251,83.741007,69.064748,0,83.884892,81.294964,85.035971,85.035971,85.467626,85.611511,78.848921,82.877698,84.892086,85.179856,84.316547,80,85.611511,84.748201,85.467626,85.467626,84.460432,76.690647,84.604317
0.912174,0.078329,0.823584,0.946885,0.146214,0.689078,0.811035,0.237598,0.487893,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.884803,0.130548,0.710769,0.921096,0.065274,0.850619,0.913749,0.086162,0.804429,0.884803,0.130548,0.710769,0.921096,0.065274,0.850619,0.913749,0.086162,0.804429,0.884803,0.130548,0.710769,0.921096,0.065274,0.850619,93.392857,84.642857,67.857143,88.035714,92.857143,0,89.464286,89.107143,0,96.25,95.357143,93.571429,92.857143,81.25,94.107143,67.857143,75,95,90.357143,95,92.857143,92.678571
0.638042,0.535211,0.238498,0.66666,0.450704,0.25557,0.62819,0.464789,0.141758,0.509881,0.492958,0.034951,0.509881,0.492958,0.034951,0.509881,0.492958,0.034951,0.675966,0.394366,0.29,0.490388,0.408451,0,0.576059,0.507042,0.178135,0.675966,0.394366,0.29,0.490388,0.408451,0,0.576059,0.507042,0.178135,0.675966,0.394366,0.29,0.490388,0.408451,0,0.576059,0.507042,0.178135,53.333333,55.555556,0,43.333333,61.111111,0,63.333333,62.222222,0,60,61.111111,55.555556,63.333333,56.666667,50,61.111111,51.111111,48.888889,62.222222,71.111111,52.222222,58.888889
0.563598,0.432432,0.092373,0.607754,0.472973,0.09913,0.564376,0.391892,0.047069,0.576381,0.378378,0.141674,0.576381,0.378378,0.141674,0.576381,0.378378,0.141674,0.566392,0.418919,0.156307,0.579593,0.364865,0.085165,0.556849,0.418919,0.087873,0.566392,0.418919,0.156307,0.579593,0.364865,0.085165,0.556849,0.418919,0.087873,0.566392,0.418919,0.156307,0.579593,0.364865,0.085165,0.556849,0.418919,0.087873,62.105263,51.578947,0,57.894737,60,0,64.210526,66.315789,0,49.473684,60,68.421053,64.210526,67.368421,65.263158,73.684211,66.315789,57.894737,66.315789,67.368421,66.315789,65.263158
0.558182,0.513514,0.114052,0.578076,0.513514,0.137423,0.584484,0.472973,0.089631,0.619577,0.5,0.178025,0.619577,0.5,0.178025,0.619577,0.5,0.178025,0.590038,0.540541,0.144509,0.58545,0.405405,0.084536,0.56709,0.513514,0.142683,0.590038,0.540541,0.144509,0.58545,0.405405,0.084536,0.56709,0.513514,0.142683,0.590038,0.540541,0.144509,0.58545,0.405405,0.084536,0.56709,0.513514,0.142683,65.555556,54.444444,0,52.222222,58.888889,0,74.444444,67.777778,0,51.111111,45.555556,64.444444,67.777778,67.777778,52.222222,66.666667,66.666667,61.111111,67.777778,70,48.888889,67.777778
0.804196,0.162162,0.63,0.742631,0.22973,0.475177,0.710289,0.189189,0.463212,0.796568,0.175676,0.554836,0.796568,0.175676,0.554836,0.796568,0.175676,0.554836,0.784128,0.175676,0.575463,0.492633,0.27027,0,0.831352,0.175676,0.627709,0.784128,0.175676,0.575463,0.492633,0.27027,0,0.831352,0.175676,0.627709,0.784128,0.175676,0.575463,0.492633,0.27027,0,0.831352,0.175676,0.627709,86.666667,83.333333,0,81.111111,90,0,85.555556,88.888889,0,91.111111,90,82.222222,83.333333,80,83.333333,83.333333,87.777778,78.888889,91.111111,92.222222,85.555556,81.111111
0.717801,0.453608,0.426171,0.830903,0.407216,0.494141,0.637034,0.587629,0.178821,0.844806,0.407216,0.485221,0.844806,0.407216,0.485221,0.844806,0.407216,0.485221,0.77371,0.407216,0.492567,0.497106,0.690722,0,0.774863,0.427835,0.465742,0.77371,0.407216,0.492567,0.497106,0.690722,0,0.774863,0.427835,0.465742,0.77371,0.407216,0.492567,0.497106,0.690722,0,0.774863,0.427835,0.465742,68.4,63.6,0,53.2,65.6,0,64,65.2,0,58,58,58.4,59.2,22,62.4,34,44.8,66.8,65.2,68,59.2,34
0.957222,0.077778,0.914444,0.944771,0.416162,0.542222,0.677468,0.824242,0.093333,0.860874,0.305051,0.664444,0.860874,0.305051,0.664444,0.860874,0.305051,0.664444,0.873031,0.320202,0.647778,0.840629,0.639394,0.296667,0.847517,0.290909,0.68,0.873031,0.320202,0.647778,0.840629,0.639394,0.296667,0.847517,0.290909,0.68,0.873031,0.320202,0.647778,0.840629,0.639394,0.296667,0.847517,0.290909,0.68,57.692308,61.748252,0,80.629371,90,0,66.293706,79.65035,0,98.251748,97.342657,59.440559,66.923077,31.958042,76.153846,9.090909,17.342657,79.020979,92.167832,96.083916,80.559441,56.153846
